epoch;name;Mw;m;σ;λ_a;λ_r;ϵ
1;2,5-dimethylhexane;114.141;3.498833179473877;3.8659055829048157;6.0;16.547794342041016;240.22721350193024
1;2-methylheptane;114.141;3.573669910430908;3.8600192070007324;6.0;16.63308084011078;242.37423241138458
1;3-methyldecane;156.188;4.392137765884399;4.069481015205383;6.0;18.21451425552368;249.13629591464996
1;hexadecane;226.266;6.845004081726074;3.8312785625457764;6.0;21.74151301383972;247.99856841564178
1;3,3-dimethylhexane;114.141;3.1568236351013184;4.032286167144775;6.0;16.856301426887512;254.20550107955933
1;3-methyltridecane;198.235;5.649187326431274;4.031304121017456;6.0;19.872920513153076;251.4215350151062
1;2-methylbutane;72.094;2.4411323070526123;3.6239397525787354;6.0;15.033918023109436;235.48341393470764
1;nonane;128.157;4.111944675445557;3.843593120574951;6.0;17.528393268585205;237.11590468883514
1;heptacosane;380.438;10.216483116149902;3.8360674381256104;6.0;28.841283321380615;258.7429881095886
1;2,2-dimethylpropane;72.094;2.303705334663391;3.6626800298690796;6.0;14.476601481437683;235.30223071575165
1;2,4,4-trimethylhexane;128.157;3.31429922580719;4.093038439750671;6.0;17.077766060829163;254.16948795318604
1;octadecane;254.297;7.498620986938477;3.8460757732391357;6.0;23.053677082061768;251.7423391342163
1;heptadecane;240.282;7.142244338989258;3.8216142654418945;6.0;22.283337116241455;249.13576543331146
1;n-undecane;156.188;4.796853542327881;3.9317084550857544;6.0;18.726868629455566;237.8942996263504
1;nonadecane;268.313;7.781068325042725;3.84462571144104;6.0;23.708051443099976;251.87581777572632
1;2,2,4,4,6,8,8-heptamethylnonane;226.266;5.357295989990234;4.265397667884827;6.0;21.080777645111084;247.49794900417328
1;3-methyldodecane;184.219;5.16151237487793;4.059357285499573;6.0;19.45342481136322;245.3974574804306
1;3,4-dimethylhexane;114.141;3.2396124601364136;3.965149760246277;6.0;16.877129673957825;252.24844217300415
1;3-methylheptane;114.141;3.521965980529785;3.885199248790741;6.0;16.54061496257782;243.80411803722382
1;n-butane;58.078;2.3247562050819397;3.3811578154563904;6.0;14.324767887592316;220.26575207710266
1;2,2,5,5-tetramethylhexane;142.172;3.5660320520401;4.061099052429199;6.0;17.783197164535522;249.099799990654
1;tridecane;184.219;5.579004764556885;3.8793294429779053;6.0;19.724706411361694;240.53129851818085
1;2,2,3-trimethylpentane;114.141;2.9346571564674377;4.048738121986389;6.0;16.677773594856262;257.34803080558777
1;decane;142.172;4.467590570449829;3.9017518162727356;6.0;18.192342519760132;239.09208476543427
1;3-ethylpentane;100.125;3.049623727798462;3.797643005847931;6.0;16.207827925682068;241.55525863170624
1;2,3-dimethyldodecane;198.235;5.312991380691528;4.166948437690735;6.0;20.111374855041504;249.8035043478012
1;3-methylundecane;170.203;4.80707049369812;4.123194575309753;6.0;19.16186034679413;252.29365229606628
1;2-methyldecane;156.188;4.522781133651733;4.038450360298157;6.0;18.50922465324402;247.74812757968903
1;3-methylpentane;86.11;2.7704275846481323;3.7812713384628296;6.0;15.773985981941223;244.27822530269623
1;octane;114.141;3.8311049938201904;3.784039855003357;6.0;17.02597141265869;236.4886313676834
1;2-methyldodecane;184.219;5.244080066680908;4.038409233093262;6.0;19.58739161491394;244.6068376302719
1;2,6-dimethyloctane;142.172;4.078057050704956;3.9840468764305115;6.0;17.880000472068787;244.44501101970673
1;2,2,3,4-tetramethylpentane;128.157;3.109217643737793;4.1100093126297;6.0;17.359439730644226;260.9273672103882
1;3,3-diethylpentane;128.157;3.158567190170288;4.101808428764343;6.0;17.562280893325806;263.1597399711609
1;2,3,4-trimethyl pentane;114.141;3.0475927591323853;3.9684619903564453;6.0;16.80403232574463;254.02377843856812
1;2-methylhexane;100.125;3.205972909927368;3.783014416694641;6.0;15.967668890953064;237.83405125141144
1;2,2,3-trimethylbutane;100.125;2.620303988456726;3.993081033229828;6.0;16.1831796169281;257.30060935020447
1;3-methyl-3-ethylpentane;114.141;3.003680109977722;4.032678127288818;6.0;16.831763982772827;257.8207731246948
1;pentadecane;212.25;6.38051176071167;3.8418856859207153;6.0;20.94098925590515;245.41243016719818
1;hexane;86.11;3.0083168745040894;3.663603365421295;6.0;15.722617506980896;232.912215590477
1;2-methyloctane;128.157;3.9321866035461426;3.944613754749298;6.0;17.507396936416626;246.60703837871552
1;octacosane;394.454;10.469429969787598;3.859010696411133;6.0;29.57108974456787;259.0297341346741
1;2,2,4,4-tetramethylpentane;128.157;3.1230050325393677;4.074827432632446;6.0;17.372936010360718;255.41675090789795
1;2-methyl-3-ethyl-pentane;114.141;3.1918911933898926;3.9547659754753113;6.0;16.828020215034485;251.9924521446228
1;2-methylpentane;86.11;2.8221599459648132;3.7376362085342407;6.0;15.681533813476562;239.50458765029907
1;2,3,3,4-tetramethylpentane;128.157;3.1402087211608887;4.140556454658508;6.0;17.48209059238434;264.16359543800354
1;2,3-dimethyldecane;170.203;4.350192070007324;4.1808788776397705;6.0;19.242734909057617;260.963773727417
1;ethane;30.047;1.9059221148490906;3.0526875853538513;6.0;12.104688733816147;198.57830330729485
1;2,3-dimethylpentane;100.125;2.913298547267914;3.8764864802360535;6.0;16.311617493629456;249.70742166042328
1;2,3-dimethylundecane;184.219;4.770294904708862;4.177249431610107;6.0;19.76158618927002;256.61391615867615
1;pentane;72.094;2.67338103055954;3.535325527191162;6.0;14.968625903129578;227.20571756362915
1;tetradecane;198.235;5.9545207023620605;3.8493412733078003;6.0;20.28121829032898;242.08613336086273
1;2-methylundecane;170.203;4.824148654937744;4.065249681472778;6.0;19.120715856552124;247.25678861141205
