epoch;name;Mw;m;σ;λ_a;λ_r;ϵ
1;tridecane;184.219;1.2327614426612854;1.996536300682033;6.0;11.575948148965836;386.77518367767334
1;hexadecane;226.266;1.0050821900367737;1.9884727272744975;6.0;12.130182683467865;423.2616662979126
1;pentadecane;212.25;1.0445716977119446;1.9870966666073453;6.0;12.324545085430145;418.36860179901123
1;dodecane;170.203;1.2324394583702087;1.9900529390331305;6.0;12.50213772058487;382.12108612060547
1;hexane;86.11;1.6309602856636047;2.5957150757312775;6.0;9.794659707695246;286.00990176200867
1;eicosane;282.329;0.9862630396535734;1.9709806256609717;6.0;13.73830258846283;497.65357971191406
1;nonane;128.157;1.4489908814430237;2.2040773034095764;6.0;11.26749262213707;334.07015800476074
1;heptacosane;380.438;0.9719226671968387;1.9614164978078572;6.0;15.087416172027588;599.4852542877197
1;tetracosane;338.391;0.9759245910424503;1.965992325799266;6.0;14.18513834476471;559.9319696426392
1;octacosane;394.454;0.9701172791185928;1.9594136317761943;6.0;15.979373455047607;611.1609935760498
1;methane;16.031;1.9034254923462868;2.902088113129139;6.0;10.23485692217946;217.75736808776855
1;decane;142.172;1.3455628752708435;1.9998020346430017;6.0;12.23538339138031;346.5641736984253
1;octadecane;254.297;0.9930519479857568;1.9802502290246824;6.0;12.74179995059967;456.3579320907593
1;heptadecane;240.282;0.9967820216644944;1.9857308881709381;6.0;12.461112588644028;432.4778079986572
1;octane;114.141;1.5223005414009094;2.445166766643524;6.0;10.579201951622963;312.2705936431885
1;n-undecane;156.188;1.314555585384369;1.9989989695680062;6.0;11.751586496829987;366.06379747390747
1;ethane;30.047;1.8360739350318909;2.821889892220497;6.0;10.2799660153687;234.98070538043976
1;nonadecane;268.313;0.9900499167731978;1.975439483432933;6.0;13.14820945262909;476.5787363052368
1;pentane;72.094;1.665279597043991;2.6267696917057037;6.0;10.367830246686935;277.49316692352295
1;propane;44.063;1.797660768032074;2.586687594652176;6.0;10.856111496686935;250.7132589817047
1;heptane;100.125;1.5281853079795837;2.4962021708488464;6.0;10.474849864840508;299.92414116859436
1;tetradecane;198.235;1.1519585251808167;1.9904701216488987;6.0;12.218311876058578;397.45975732803345
1;n-butane;58.078;1.6796710193157196;2.593833714723587;6.0;10.644731372594833;273.10948967933655
2;tridecane;184.219;1.6260154843330383;2.638674408197403;6.0;10.07666602730751;278.09150218963623
2;hexadecane;226.266;1.5284425020217896;2.5225821435451508;6.0;10.407743006944656;296.1964786052704
2;pentadecane;212.25;1.5447590351104736;2.519131749868393;6.0;10.341944098472595;294.77787017822266
2;dodecane;170.203;1.6282663643360138;2.5913034677505493;6.0;10.504186451435089;282.93861150741577
2;hexane;86.11;1.8048339486122131;2.848039910197258;6.0;9.618759080767632;243.4186726808548
2;eicosane;282.329;1.3349776864051819;2.302512466907501;6.0;10.85466057062149;333.84783267974854
2;nonane;128.157;1.7220653593540192;2.752415046095848;6.0;10.11457547545433;256.11631870269775
2;heptacosane;380.438;1.0816416144371033;2.0386266112327576;6.0;11.331048458814621;382.82220363616943
2;tetracosane;338.391;1.1981413960456848;2.155732035636902;6.0;10.847519040107727;363.6213541030884
2;octacosane;394.454;1.0146251320838928;1.9988439812739598;6.0;11.942204982042313;389.6860957145691
2;methane;16.031;1.949060369282961;2.9458605982363224;6.0;10.138343162834644;210.90855672955513
2;decane;142.172;1.6634791195392609;2.690861612558365;6.0;10.720879063010216;262.4769628047943
2;octadecane;254.297;1.4425023198127747;2.4138675332069397;6.0;10.612137913703918;313.5677099227905
2;heptadecane;240.282;1.4906088709831238;2.46669864654541;6.0;10.691177174448967;302.13950872421265
2;octane;114.141;1.7640075087547302;2.794918432831764;6.0;10.030290221329778;248.1476604938507
2;n-undecane;156.188;1.6712750792503357;2.6452918350696564;6.0;10.123964175581932;272.548246383667
2;ethane;30.047;1.8976662382483482;2.904893919825554;6.0;10.166635420173407;219.7510540485382
2;nonadecane;268.313;1.404310405254364;2.372866690158844;6.0;10.60806192457676;321.90386056900024
2;pentane;72.094;1.8190325647592545;2.842842921614647;6.0;10.030510087963194;236.92833185195923
2;propane;44.063;1.8963891118764877;2.803825944662094;6.0;10.481766201555729;227.60343551635742
2;heptane;100.125;1.7905785739421844;2.7821373492479324;6.0;9.99415293103084;251.63231492042542
2;tetradecane;198.235;1.591043382883072;2.60636830329895;6.0;10.409415662288666;281.51049613952637
2;n-butane;58.078;1.7999107986688614;2.8065292984247208;6.0;10.240490920841694;240.3222531080246
3;tridecane;184.219;1.783636450767517;2.9809181336313486;6.0;11.143807396292686;190.85561111569405
3;hexadecane;226.266;1.7258629500865936;2.914527714252472;6.0;11.546895205974579;186.96091324090958
3;pentadecane;212.25;1.7736255377531052;2.961502533406019;6.0;11.426405757665634;193.45394149422646
3;dodecane;170.203;1.8313990533351898;2.959262039512396;6.0;11.048097163438797;197.57981076836586
3;hexane;86.11;1.8938789665699005;3.056626606732607;6.0;10.053455787710845;205.26201203465462
3;eicosane;282.329;1.6976727843284607;2.879055216908455;6.0;11.69570118188858;205.07990159094334
3;nonane;128.157;1.8521574586629868;3.0004956969060004;6.0;10.863090306520462;194.57187913358212
3;heptacosane;380.438;1.550562858581543;2.8087513744831085;6.0;12.560780942440033;203.85283641517162
3;tetracosane;338.391;1.5853980779647827;2.8447004705667496;6.0;12.27501854300499;207.9645961523056
3;octacosane;394.454;1.5664069652557373;2.7613709568977356;6.0;12.59099930524826;199.2229160387069
3;methane;16.031;1.966851182281971;2.971811581403017;6.0;10.201948322355747;203.72510217130184
