epoch;name;Mw;m;σ;λ_a;λ_r;ϵ
1;ethane;30.047;1.9099672851562501;3.5150819091796874;6.0;23.893682861328127;339.313818359375;train
1;2,2-dimethylpropane;72.094;2.3084188232421874;3.813223083496094;6.0;25.410714111328126;437.01289062500007;train
1;2,2-dimethylbutane;86.11;2.4878831787109377;3.9385279541015628;6.0;25.76405822753906;477.819677734375;train
1;2,3-dimethylpentane;100.125;2.97753173828125;3.87795166015625;6.0;22.506473083496093;472.0126708984375;train
1;2,4-dimethylpentane;100.125;3.0994073486328126;3.9539544067382812;6.0;23.843286743164064;489.51308593749997;train
1;3-methylheptane;114.141;3.630986328125;3.9260502929687497;6.0;23.604615173339845;489.4047607421875;train
1;2-methyl-3-ethyl-pentane;114.141;3.383841064453125;3.9655383911132813;6.0;23.053907470703123;503.01496582031257;train
1;2,4-dimethylhexane;114.141;3.3449024658203124;3.8721082763671877;6.0;22.535538635253907;474.93552246093753;train
1;2,2,3,4-tetramethylpentane;128.157;3.20129443359375;4.121694458007813;6.0;24.377288818359375;543.6792724609375;train
1;2,2,5-trimethylhexane;128.157;3.6609687500000003;3.9073294677734376;6.0;23.339014282226564;485.075341796875;train
1;2,6-dimethyloctane;142.172;4.290656982421876;3.9218564453124998;6.0;23.550496826171873;497.39929199218744;train
1;2,3-dimethylnonane;156.188;4.098597412109375;3.9927947387695313;6.0;23.614591369628908;518.078857421875;train
1;3-methyldodecane;184.219;5.099897705078125;3.9943453369140625;6.0;24.953680725097655;522.9552001953126;train
1;2,3-dimethyldodecane;198.235;5.2243583984375;3.8810279541015626;6.0;23.02891021728516;500.4070068359375;train
1;2,2,4,4,6,8,8-heptamethylnonane;226.266;5.347868408203125;3.80763818359375;6.0;20.8927335357666;490.79833984374994;train
1;tetracosane;338.391;9.432586425781249;4.02918212890625;6.0;27.17893615722656;521.4772705078126;train
1;propane;44.063;2.053749027252197;3.6689251708984374;6.0;24.839259643554684;391.3911865234375;train
1;pentane;72.094;2.6570845947265624;3.853258056640625;6.0;24.65596496582031;451.3830322265624;train
1;2,3-dimethylbutane;86.11;2.6899532470703127;3.8940447998046874;6.0;24.176864624023438;471.00966796875;train
1;3-methylhexane;100.125;3.177726318359375;3.9378040771484377;6.0;23.68946044921875;486.059716796875;train
1;2,5-dimethylhexane;114.141;3.5732932128906247;3.8822554321289062;6.0;23.263027954101567;476.048583984375;train
1;2,2,3-trimethylpentane;114.141;3.0316544189453127;4.083548950195313;6.0;24.744497985839846;530.40703125;train
1;2,3,3-trimethylpentane;114.141;3.0995800781250002;4.1175642089843745;6.0;24.697562255859378;542.1208740234375;train
1;4-methylheptane;114.141;3.6219150390625;3.947804138183594;6.0;23.998355407714843;493.76806640624994;train
1;3,3-diethylpentane;128.157;3.218911865234375;4.124221435546875;6.0;25.540042114257812;536.63486328125;train
1;2,3-dimethylheptane;128.157;3.881076782226563;3.898697021484375;6.0;22.553159179687498;491.15278320312507;train
1;2,7-dimethyloctane;142.172;4.27469677734375;3.974025146484375;6.0;24.44334899902344;508.3152587890625;train
1;3-methylundecane;170.203;4.667795166015625;4.086233764648437;6.0;25.64764587402344;542.89892578125;train
1;tridecane;184.219;5.722243408203125;3.8974442138671876;6.0;25.42490661621094;495.67734375;train
1;tetradecane;198.235;6.13984765625;3.8387463378906252;6.0;25.260545654296873;482.8888671875;train
1;heptadecane;240.282;7.74322509765625;3.8472193603515628;6.0;26.750736694335938;488.339306640625;train
1;heptacosane;380.438;9.25465234375;3.9965645751953125;6.0;26.438466186523435;501.64855957031256;train
1;n-butane;58.078;2.2493234100341795;3.7620184326171877;6.0;25.133184204101564;421.60854492187497;train
1;3-methylpentane;86.11;2.8869929809570314;3.9501475830078125;6.0;24.20438262939453;487.448095703125;train
1;3-ethylpentane;100.125;2.9388145751953125;3.8875648193359376;6.0;23.762885437011718;466.635107421875;train
1;3,3-dimethylpentane;100.125;2.781143310546875;4.1058244628906255;6.0;26.319235229492186;530.2742919921875;train
1;2-methylheptane;114.141;3.5642406005859373;3.823364807128906;6.0;22.755689086914064;459.8152099609376;train
1;octane;114.141;3.798436279296875;3.9648575439453126;6.0;25.052085571289062;494.32177734374994;train
1;3-ethylhexane;114.141;3.558070556640625;3.900981750488281;6.0;23.337586669921873;481.8731201171875;train
1;2,3-dimethylhexane;114.141;3.4434324951171877;3.8901002197265626;6.0;22.39906951904297;483.31406250000003;train
1;2-methyloctane;128.157;3.9668641357421874;3.9277094726562503;6.0;24.012263793945312;491.5422119140625;train
1;2,2,3,3-tetramethylpentane;128.157;3.09271484375;4.235404541015625;6.0;26.483001098632812;570.7668701171875;train
