epoch;name;Mw;m;σ;λ_a;λ_r;ϵ;split
1;2-methylhexane;100.125;2.3513533020019532;3.3747240295410155;6.0;16.46567443847656;218.13455352783203;train
1;2,2-dimethylpentane;100.125;2.379457702636719;3.4052222900390623;6.0;16.19848846435547;219.45884399414064;train
1;3,3-dimethylhexane;114.141;2.4183028869628904;3.44701904296875;6.0;15.8358837890625;221.28033447265625;train
1;2,3,4-trimethyl pentane;114.141;2.3968907775878905;3.423663360595703;6.0;16.036460571289062;220.2402359008789;train
1;2,2-dimethylhexane;114.141;2.4035305786132812;3.4310953369140624;6.0;15.97346405029297;220.59632415771483;train
1;nonane;128.157;2.3566894226074218;3.3810853576660156;6.0;16.418721923828127;218.3458694458008;train
1;2,2,4,4-tetramethylpentane;128.157;2.4338830261230466;3.463239288330078;6.0;15.695082702636718;221.96223754882817;train
1;2,2,5,5-tetramethylhexane;142.172;2.444916473388672;3.4756002197265623;6.0;15.593549804687502;222.48623046875;train
1;n-undecane;156.188;2.393330505371094;3.420552795410156;6.0;16.073421325683594;220.08037109375002;train
1;2-methylundecane;170.203;2.4484794921875;3.4794154357910156;6.0;15.562134704589843;222.63377838134764;train
1;2,3-dimethylundecane;184.219;2.496625518798828;3.530771301269531;6.0;15.119373779296875;224.8226593017578;train
1;pentadecane;212.25;2.4446390686035158;3.4753365478515628;6.0;15.597411499023437;222.45860900878904;train
1;nonadecane;268.313;2.4849532165527344;3.5183566284179686;6.0;15.22685302734375;224.29879455566405;train
1;squalane;422.485;2.643555480957031;3.688449035644531;6.0;13.771376953125;231.4340118408203;train
1;methane;16.031;2.048141315460205;3.0530816078186036;6.0;19.442635536193848;203.14337997436525;val
1;2-methylbutane;72.094;2.2875729064941406;3.306533996582031;6.0;17.06974548339844;215.0805572509766;val
1;2-methylpentane;86.11;2.3214706420898437;3.342716583251953;6.0;16.745169372558593;216.71462707519532;val
1;2,2,3-trimethylbutane;100.125;2.398288330078125;3.4253785400390626;6.0;16.02559143066406;220.34324645996094;val
1;heptane;100.125;2.3125833435058594;3.3337666931152343;6.0;16.831642456054688;216.28887939453128;val
1;3,4-dimethylhexane;114.141;2.3986300048828126;3.42559765625;6.0;16.018746948242185;220.3421783447266;val
1;3-methyl-3-ethylpentane;114.141;2.4075286865234373;3.4355772094726564;6.0;15.933818054199218;220.81103820800783;val
1;2,2,4-trimethylpentane;114.141;2.4048614807128907;3.4318031311035155;6.0;15.964566955566406;220.63006286621095;val
1;2,4,4-trimethylhexane;128.157;2.443612457275391;3.4735623168945313;6.0;15.602298583984375;222.45350646972656;val
1;2,3,3,4-tetramethylpentane;128.157;2.4498350524902346;3.481006774902344;6.0;15.54696746826172;222.71355743408202;val
1;decane;142.172;2.3734102478027346;3.399097595214844;6.0;16.261460876464845;219.13868713378903;val
1;2-methyldecane;156.188;2.431152069091797;3.4605202636718753;6.0;15.725303344726562;221.81097259521482;val
1;dodecane;170.203;2.4069629821777343;3.4347642517089843;6.0;15.94665771484375;220.7332733154297;val
1;3-methyltridecane;198.235;2.4859458618164063;3.5193859252929687;6.0;15.212547607421875;224.36963958740233;val
1;hexadecane;226.266;2.455929168701172;3.487696014404297;6.0;15.49115966796875;222.97306213378906;val
1;eicosane;282.329;2.494329071044922;3.5285987548828124;6.0;15.141991577148437;224.69831085205078;val
2;ethane;30.047;2.099767654418945;3.1037847900390627;6.0;19.06840072631836;204.87476654052736;train
2;2,2-dimethylpropane;72.094;2.2986866760253903;3.30820166015625;6.0;17.40122772216797;212.6504753112793;train
2;2,2-dimethylbutane;86.11;2.353035247802734;3.3644684143066406;6.0;16.959963073730467;214.710041809082;train
2;2,3-dimethylpentane;100.125;2.371620788574219;3.3833054809570315;6.0;16.814605407714843;215.40103607177736;train
2;2,4-dimethylpentane;100.125;2.3468845825195315;3.3577165832519533;6.0;17.010611877441406;214.47177124023438;train
2;3-methylheptane;114.141;2.3817247619628907;3.393954833984375;6.0;16.740016174316406;215.7323150634766;train
2;2-methyl-3-ethyl-pentane;114.141;2.3900437011718747;3.4022098388671873;6.0;16.666035766601563;216.09117431640624;train
2;2,4-dimethylhexane;114.141;2.3863176879882815;3.398844909667969;6.0;16.695088806152345;215.94272918701174;train
2;2,2,3,4-tetramethylpentane;128.157;2.439542541503906;3.4536674499511717;6.0;16.278348693847654;217.97340087890626;train
2;2,2,5-trimethylhexane;128.157;2.4197691650390625;3.4329777221679687;6.0;16.432826232910156;217.2322982788086;train
2;2,6-dimethyloctane;142.172;2.422972686767578;3.4364859924316407;6.0;16.41302215576172;217.2980026245117;train
2;2,3-dimethylnonane;156.188;2.455494079589844;3.469712127685547;6.0;16.156052856445314;218.50217132568358;train
2;3-methyldodecane;184.219;2.4631072998046877;3.47803173828125;6.0;16.0964404296875;218.81668395996093;train
2;2,3-dimethyldodecane;198.235;2.5006077270507814;3.516062744140625;6.0;15.805494079589844;220.20530548095704;train
2;2,2,4,4,6,8,8-heptamethylnonane;226.266;2.528048095703125;3.5444444580078125;6.0;15.589185791015625;221.25969696044922;train
2;tetracosane;338.391;2.5093529052734374;3.525366516113281;6.0;15.7461669921875;220.5060806274414;train
2;propane;44.063;2.167136093139648;3.1723912658691407;6.0;18.49560836791992;207.54544372558595;train
2;pentane;72.094;2.2498343811035157;3.257336669921875;6.0;17.80686996459961;210.7635261535645;train
2;2,3-dimethylbutane;86.11;2.330795104980469;3.3411090087890623;6.0;17.14358673095703;213.84588012695312;train
2;3-methylhexane;100.125;2.3536517028808595;3.364873565673828;6.0;16.9594189453125;214.71855926513675;train
2;2,5-dimethylhexane;114.141;2.3730756225585936;3.384593292236328;6.0;16.804017639160158;215.43292388916012;train
2;2,2,3-trimethylpentane;114.141;2.4284348449707034;3.442248352050781;6.0;16.36546539306641;217.5255111694336;train
2;2,3,3-trimethylpentane;114.141;2.43541552734375;3.449511291503906;6.0;16.306214904785158;217.82992248535155;train
2;4-methylheptane;114.141;2.37577783203125;3.3876696166992186;6.0;16.782378845214843;215.53438873291014;train
2;3,3-diethylpentane;128.157;2.4146512451171875;3.428472137451172;6.0;16.464969482421875;217.10540008544922;train
2;2,3-dimethylheptane;128.157;2.4200076904296877;3.4332189025878908;6.0;16.43333679199219;217.2178482055664;train
2;2,7-dimethyloctane;142.172;2.412317657470703;3.425610382080078;6.0;16.496965026855467;216.90643005371095;train
2;3-methylundecane;170.203;2.451212646484375;3.465607482910156;6.0;16.193125;218.35796966552735;train
2;tridecane;184.219;2.4168698120117185;3.4303341064453123;6.0;16.46371124267578;217.06989135742188;train
2;tetradecane;198.235;2.428580352783203;3.442315185546875;6.0;16.372010192871095;217.4890396118164;train
2;heptadecane;240.282;2.4573251953125;3.4721700439453125;6.0;16.14634216308594;218.58631134033203;train
2;heptacosane;380.438;2.5235308227539064;3.540063293457031;6.0;15.634776000976562;221.0171432495117;train
2;n-butane;58.078;2.2088842010498047;3.215630310058594;6.0;18.141817474365233;209.1960334777832;train
2;3-methylpentane;86.11;2.321397430419922;3.331412353515625;6.0;17.218792419433594;213.49759063720705;train
2;3-ethylpentane;100.125;2.3302342834472656;3.340567169189453;6.0;17.142980041503904;213.86927795410156;train
2;3,3-dimethylpentane;100.125;2.3899229125976564;3.4025997009277344;6.0;16.660455017089845;216.1775695800781;train
2;2-methylheptane;114.141;2.3717372131347654;3.3835211486816403;6.0;16.81877716064453;215.36623687744142;train
2;octane;114.141;2.3337446594238282;3.3447376403808593;6.0;17.12387176513672;213.93659210205075;train
2;3-ethylhexane;114.141;2.370038177490234;3.3818098754882815;6.0;16.826724548339843;215.3492172241211;train
2;2,3-dimethylhexane;114.141;2.3991725463867186;3.4119033203124998;6.0;16.593704223632812;216.4213088989258;train
2;2-methyloctane;128.157;2.3925766601562497;3.404733856201172;6.0;16.654815368652343;216.14676361083986;train
2;2,2,3,3-tetramethylpentane;128.157;2.468428283691406;3.4840675048828125;6.0;16.045766601562498;219.0911636352539;train
2;3-methyldecane;156.188;2.434348693847656;3.448266571044922;6.0;16.32509002685547;217.7138854980469;train
2;2,3-dimethyldecane;170.203;2.47379638671875;3.488476593017578;6.0;16.015054931640623;219.21079864501954;train
2;2-methyldodecane;184.219;2.4588596801757814;3.4730310668945314;6.0;16.132713012695312;218.6374740600586;train
2;2-methyltridecane;198.235;2.471048858642578;3.4855736389160157;6.0;16.03598937988281;219.1118667602539;train
2;octadecane;254.297;2.467791809082031;3.482782287597656;6.0;16.06685729980469;218.96314239501953;train
2;octacosane;394.454;2.5264901123046872;3.5431256713867185;6.0;15.609551391601562;221.1370162963867;train
2;2-methylpropane;58.078;2.2257073516845702;3.232339324951172;6.0;18.003569183349608;209.83714370727543;train
2;hexane;86.11;2.2807311706542968;3.2897294311523435;6.0;17.55140609741211;211.97308654785155;train
2;2-methylhexane;100.125;2.3483842163085935;3.3590676574707032;6.0;17.003657836914062;214.52621307373047;train
2;2,2-dimethylpentane;100.125;2.375274108886719;3.3874380798339843;6.0;16.782517700195314;215.55628967285156;train
2;3,3-dimethylhexane;114.141;2.4149965209960937;3.4286162109375002;6.0;16.465458374023434;217.08572082519532;train
2;2,3,4-trimethyl pentane;114.141;2.393826354980469;3.4061322631835935;6.0;16.63666717529297;216.2130142211914;train
2;2,2-dimethylhexane;114.141;2.3995850830078123;3.4125257568359375;6.0;16.588729553222656;216.48865356445316;train
2;nonane;128.157;2.352931121826172;3.364379608154297;6.0;16.973174438476562;214.63968963623046;train
2;2,2,4,4-tetramethylpentane;128.157;2.4266866760253905;3.4400963134765625;6.0;16.378385314941404;217.48931427001958;train
2;2,2,5,5-tetramethylhexane;142.172;2.439039520263672;3.453254608154297;6.0;16.283160705566406;217.94900817871095;train
2;n-undecane;156.188;2.3886821899414064;3.4015213928222656;6.0;16.686476440429686;215.99554901123045;train
2;2-methylundecane;170.203;2.4430587158203125;3.4572378540039064;6.0;16.25714141845703;218.053694152832;train
2;2,3-dimethylundecane;184.219;2.4903638610839844;3.5058060302734377;6.0;15.88584716796875;219.83125305175778;train
2;pentadecane;212.25;2.437942199707031;3.451967071533203;6.0;16.29929443359375;217.8623764038086;train
2;nonadecane;268.313;2.476249267578125;3.4912633666992186;6.0;16.00171142578125;219.2977233886719;train
2;squalane;422.485;2.6193733520507814;3.6382708129882815;6.0;14.895079040527344;224.5819839477539;train
2;methane;16.031;2.0470372352600097;3.0506375122070315;6.0;19.531685523986816;202.61394577026368;val
2;2-methylbutane;72.094;2.2842745361328127;3.2927362060546876;6.0;17.521246337890624;212.07923889160156;val
2;2-methylpentane;86.11;2.3181145629882813;3.3277197875976565;6.0;17.243869018554687;213.38565216064453;val
2;2,2,3-trimethylbutane;100.125;2.3936195068359374;3.4061735534667967;6.0;16.639622802734376;216.248698425293;val
2;heptane;100.125;2.309306335449219;3.3193089599609378;6.0;17.31892578125;213.04283294677734;val
2;3,4-dimethylhexane;114.141;2.394983123779297;3.407610107421875;6.0;16.626417846679686;216.2840087890625;val
2;3-methyl-3-ethylpentane;114.141;2.4033975830078127;3.4167281494140624;6.0;16.55495300292969;216.67408599853513;val
2;2,2,4-trimethylpentane;114.141;2.3986368408203127;3.410855407714844;6.0;16.59936737060547;216.43073272705075;val
2;2,4,4-trimethylhexane;128.157;2.4382883911132813;3.4520918884277343;6.0;16.283190002441405;217.97222137451172;val
2;2,3,3,4-tetramethylpentane;128.157;2.4459498291015622;3.4606082458496092;6.0;16.2266650390625;218.2124267578125;val
2;decane;142.172;2.369298492431641;3.3814600830078128;6.0;16.84236572265625;215.2623718261719;val
2;2-methyldecane;156.188;2.4266893005371095;3.4400045471191407;6.0;16.38775360107422;217.42187347412107;val
2;dodecane;170.203;2.401517364501953;3.4142821350097656;6.0;16.585237426757814;216.50271759033205;val
2;3-methyltridecane;198.235;2.479436248779297;3.4945423583984376;6.0;15.967654724121093;219.4450485229492;val
2;hexadecane;226.266;2.448622375488281;3.4632379760742187;6.0;16.214032897949217;218.2523986816406;val
2;eicosane;282.329;2.485150177001953;3.5006159057617188;6.0;15.933999023437499;219.6033187866211;val
3;ethane;30.047;2.102301574707031;3.103966484069824;6.0;19.17868881225586;204.14958724975585;train
3;2,2-dimethylpropane;72.094;2.304829528808594;3.3076183471679688;6.0;17.709639129638674;210.57307662963868;train
3;2,2-dimethylbutane;86.11;2.3611583251953125;3.3643273315429685;6.0;17.312462463378907;212.415185546875;train
3;2,3-dimethylpentane;100.125;2.380557800292969;3.3836818542480467;6.0;17.180738830566405;213.0449005126953;train
3;2,4-dimethylpentane;100.125;2.3547711791992185;3.357503479003906;6.0;17.35897430419922;212.19612197875978;train
3;3-methylheptane;114.141;2.39109814453125;3.394624755859375;6.0;17.112373046875;213.3442581176758;train
3;2-methyl-3-ethyl-pentane;114.141;2.3990052185058595;3.402571960449219;6.0;17.050370178222657;213.62836303710938;train
3;2,4-dimethylhexane;114.141;2.3959177856445315;3.3996160278320313;6.0;17.072147827148434;213.51970825195315;train
3;2,2,3,4-tetramethylpentane;128.157;2.4485396728515623;3.4536480712890625;6.0;16.70720672607422;215.27796936035156;train
3;2,2,5-trimethylhexane;128.157;2.428480529785156;3.4326610717773436;6.0;16.845645751953125;214.62985229492188;train
3;2,6-dimethyloctane;142.172;2.4312255859375;3.4358058166503906;6.0;16.833353271484373;214.6490463256836;train
3;2,3-dimethylnonane;156.188;2.4652987976074217;3.4703924255371095;6.0;16.594069213867186;215.73960418701174;train
3;3-methyldodecane;184.219;2.4730032958984376;3.4788663635253907;6.0;16.542427673339844;216.011083984375;train
3;2,3-dimethyldodecane;198.235;2.5105788879394533;3.5169775390625;6.0;16.2828955078125;217.21314239501953;train
3;2,2,4,4,6,8,8-heptamethylnonane;226.266;2.534924255371094;3.5418308715820315;6.0;16.11599060058594;218.00395660400392;train
3;tetracosane;338.391;2.5195738525390627;3.526246826171875;6.0;16.23657409667969;217.435986328125;train
3;propane;44.063;2.171687606811523;3.17328923034668;6.0;18.67190460205078;206.3115005493164;train
3;pentane;72.094;2.2562640686035156;3.2583118896484375;6.0;18.06245407104492;208.99091186523435;train
3;2,3-dimethylbutane;86.11;2.3391054992675784;3.3417273559570315;6.0;17.471078033447263;211.67562561035157;train
3;3-methylhexane;100.125;2.362331695556641;3.3653317565917966;6.0;17.310108642578122;212.4453323364258;train
3;2,5-dimethylhexane;114.141;2.3817346801757813;3.3846507263183594;6.0;17.173277282714846;213.051350402832;train
3;2,2,3-trimethylpentane;114.141;2.43765234375;3.4425562133789063;6.0;16.780877075195313;214.91238098144532;train
3;2,3,3-trimethylpentane;114.141;2.4449059448242187;3.4499625244140626;6.0;16.727163085937498;215.18383026123047;train
3;4-methylheptane;114.141;2.3844180297851563;3.3877593688964844;6.0;17.154880065917972;213.13935241699218;train
3;3,3-diethylpentane;128.157;2.4239516601562503;3.428771728515625;6.0;16.872711791992188;214.53336639404296;train
3;2,3-dimethylheptane;128.157;2.429732360839844;3.4338115234375;6.0;16.840503540039062;214.63663635253906;train
3;2,7-dimethyloctane;142.172;2.4209998474121095;3.42537841796875;6.0;16.905025634765625;214.3193572998047;train
3;3-methylundecane;170.203;2.461614044189453;3.467101837158203;6.0;16.62384979248047;215.63291931152344;train
3;tridecane;184.219;2.4263015747070313;3.43085693359375;6.0;16.87329559326172;214.47351074218747;train
3;tetradecane;198.235;2.438031188964844;3.4428562927246094;6.0;16.79096923828125;214.84042968749998;train
3;heptadecane;240.282;2.467065887451172;3.472791778564453;6.0;16.59200653076172;215.7811340332031;train
3;heptacosane;380.438;2.533921875;3.5410933227539063;6.0;16.1387353515625;217.86195678710936;train
3;n-butane;58.078;2.214705810546875;3.216969207763672;6.0;18.3570068359375;207.6742126464844;train
3;3-methylpentane;86.11;2.329329620361328;3.3318786010742185;6.0;17.54103286743164;211.35007934570314;train
3;3-ethylpentane;100.125;2.338415466308594;3.341094421386719;6.0;17.472888946533203;211.68326568603516;train
3;3,3-dimethylpentane;100.125;2.3992064208984374;3.4031210021972655;6.0;17.04239990234375;213.74093170166014;train
3;2-methylheptane;114.141;2.3799542236328124;3.3830567016601565;6.0;17.19149932861328;212.98128509521484;train
3;octane;114.141;2.3419752502441407;3.345205078125;6.0;17.458866577148438;211.7368667602539;train
3;3-ethylhexane;114.141;2.379687225341797;3.3827124633789065;6.0;17.18857666015625;213.01542053222656;train
3;2,3-dimethylhexane;114.141;2.4089717712402345;3.4126778869628906;6.0;16.98092041015625;213.94770965576174;train
3;2-methyloctane;128.157;2.401472473144531;3.4048282470703124;6.0;17.042104797363283;213.6757064819336;train
3;2,2,3,3-tetramethylpentane;128.157;2.4803170166015622;3.4866329650878907;6.0;16.48192352294922;216.3319152832031;train
3;3-methyldecane;156.188;2.444496917724609;3.449511016845703;6.0;16.741504821777344;215.07980041503907;train
3;2,3-dimethyldecane;170.203;2.4845511169433596;3.490162170410156;6.0;16.46297119140625;216.38861846923828;train
3;2-methyldodecane;184.219;2.4687674255371093;3.473891876220703;6.0;16.57343536376953;215.86176147460935;train
3;2-methyltridecane;198.235;2.4815940856933594;3.486886016845703;6.0;16.484522705078124;216.28082122802735;train
3;octadecane;254.297;2.4776639709472654;3.483539794921875;6.0;16.521377868652344;216.1078186035156;train
3;octacosane;394.454;2.53697021484375;3.5441821899414063;6.0;16.115969848632812;217.96976623535156;train
3;2-methylpropane;58.078;2.2308871459960935;3.2325859375;6.0;18.24081253051758;208.17896499633787;train
3;hexane;86.11;2.287810760498047;3.290665252685547;6.0;17.837088775634765;210.02098999023437;train
3;2-methylhexane;100.125;2.3568801269531248;3.3592941589355467;6.0;17.35043426513672;212.26706848144534;train
3;2,2-dimethylpentane;100.125;2.3833433837890627;3.3868973999023435;6.0;17.158551025390626;213.14844665527346;train
3;3,3-dimethylhexane;114.141;2.4247547607421875;3.429357666015625;6.0;16.867894287109376;214.53585815429688;train
3;2,3,4-trimethyl pentane;114.141;2.403121765136719;3.4065897216796874;6.0;17.02101593017578;213.758251953125;train
3;2,2-dimethylhexane;114.141;2.408561950683594;3.412500305175781;6.0;16.983038024902342;213.98519134521484;train
3;nonane;128.157;2.361478729248047;3.36472216796875;6.0;17.326547241210935;212.35401458740233;train
3;2,2,4,4-tetramethylpentane;128.157;2.433970764160156;3.4383404541015627;6.0;16.808860473632812;214.7962677001953;train
3;2,2,5,5-tetramethylhexane;142.172;2.448158874511719;3.4531715393066404;6.0;16.712928771972656;215.24991455078126;train
3;n-undecane;156.188;2.397673065185547;3.4019840087890625;6.0;17.071846923828126;213.52850952148435;train
3;2-methylundecane;170.203;2.4528050537109376;3.457944519042969;6.0;16.68618103027344;215.34862518310547;train
3;2,3-dimethylundecane;184.219;2.500923919677734;3.5073189086914063;6.0;16.35021240234375;216.91399230957035;train
3;pentadecane;212.25;2.447518005371094;3.4525768432617188;6.0;16.72619445800781;215.17014617919924;train
3;nonadecane;268.313;2.486217041015625;3.4920499267578125;6.0;16.463631591796876;216.39692077636718;train
3;squalane;422.485;2.623370422363281;3.6325692138671872;6.0;15.533598632812499;220.6902877807617;train
3;methane;16.031;2.0485978317260742;3.0513008308410647;6.0;19.58115985870361;202.31383075714115;val
3;2-methylbutane;72.094;2.2909808654785158;3.2930673828125;6.0;17.811691131591797;210.09333496093748;val
3;2-methylpentane;86.11;2.3253483276367186;3.327501739501953;6.0;17.567630767822266;211.22634658813476;val
3;2,2,3-trimethylbutane;100.125;2.4017179870605467;3.405534423828125;6.0;17.03258056640625;213.75130462646484;val
3;heptane;100.125;2.316742492675781;3.3198051147460936;6.0;17.632220764160156;210.95149078369138;val
3;3,4-dimethylhexane;114.141;2.4038468627929688;3.4075362548828125;6.0;17.01687927246094;213.79669494628905;val
3;3-methyl-3-ethylpentane;114.141;2.4120831298828125;3.416393310546875;6.0;16.955289001464845;214.14174194335936;val
3;2,2,4-trimethylpentane;114.141;2.405445770263672;3.409002227783203;6.0;17.004412536621093;213.87838134765627;val
3;2,4,4-trimethylhexane;128.157;2.44715673828125;3.4518720092773436;6.0;16.711971435546875;215.28156127929688;val
3;2,3,3,4-tetramethylpentane;128.157;2.456246826171875;3.4618853454589846;6.0;16.652251586914062;215.52374267578128;val
3;decane;142.172;2.3781759948730468;3.3819086914062497;6.0;17.209953002929687;212.89872131347653;val
3;2-methyldecane;156.188;2.43663720703125;3.4411007385253907;6.0;16.79880401611328;214.8173080444336;val
3;dodecane;170.203;2.4104200439453125;3.414554473876953;6.0;16.983208923339845;213.97317352294922;val
3;3-methyltridecane;198.235;2.4899337463378908;3.495839660644531;6.0;16.42464660644531;216.56199951171874;val
3;hexadecane;226.266;2.4581888427734375;3.463732208251953;6.0;16.652091674804687;215.49785156250005;val
3;eicosane;282.329;2.4950180664062502;3.5013775939941407;6.0;16.404132080078124;216.6489074707031;val
4;ethane;30.047;2.1070814895629884;3.107735702514648;6.0;19.250738067626955;203.6220706939697;train
4;2,2-dimethylpropane;72.094;2.3160715942382812;3.316263092041016;6.0;17.912594604492188;209.1873603820801;train
4;2,2-dimethylbutane;86.11;2.374835266113281;3.376203765869141;6.0;17.53820587158203;210.8359130859375;train
4;2,3-dimethylpentane;100.125;2.3954270935058593;3.397010314941406;6.0;17.4132666015625;211.40077209472653;train
4;2,4-dimethylpentane;100.125;2.3680514526367187;3.3688558654785155;6.0;17.582303009033204;210.63554763793942;train
4;3-methylheptane;114.141;2.406743621826172;3.4088149414062503;6.0;17.348045349121094;211.67270660400393;train
4;2-methyl-3-ethyl-pentane;114.141;2.414303955078125;3.4164089965820312;6.0;17.294820861816408;211.8959915161133;train
4;2,4-dimethylhexane;114.141;2.41176220703125;3.413871856689453;6.0;17.310799255371094;211.82678909301757;train
4;2,2,3,4-tetramethylpentane;128.157;2.4657403869628904;3.4694636230468747;6.0;16.980826721191406;213.342561340332;train
4;2,2,5-trimethylhexane;128.157;2.4447969970703127;3.4475736694335937;6.0;17.107302551269534;212.7814025878906;train
4;2,6-dimethyloctane;142.172;2.4473216857910156;3.4504904174804687;6.0;17.100425720214844;212.77901077270508;train
4;2,3-dimethylnonane;156.188;2.4838373107910154;3.487548553466797;6.0;16.875660400390625;213.74539642333988;train
4;3-methyldodecane;184.219;2.4925201721191406;3.4969220275878907;6.0;16.826197204589842;213.9970291137695;train
4;2,3-dimethyldodecane;198.235;2.531496643066406;3.5363541259765627;6.0;16.591048278808593;215.03778228759765;train
