epoch;name;Mw;m;σ;λ_a;λ_r;ϵ
1;2,4-dimethylpentane;100.125;3.091461181640625;4.032867074012756;6.0;14.802897572517395;230.31832873821259
1;n-undecane;156.188;3.5178561210632324;4.280368328094482;6.0;15.318247377872467;255.18290996551514
1;pentane;72.094;2.768424332141876;3.7355488538742065;6.0;15.98889708518982;218.3191418647766
1;nonane;128.157;3.318076491355896;4.178883910179138;6.0;14.792872071266174;238.06170523166656
1;4-methylheptane;114.141;3.3467243909835815;4.169195890426636;6.0;15.261028409004211;244.71847712993622
1;heptadecane;240.282;3.9312400817871094;4.587350010871887;6.0;14.898064136505127;277.6592969894409
1;2,3,4-trimethyl pentane;114.141;3.0889252424240112;3.9778894782066345;6.0;15.673051476478577;239.90513384342194
1;2-methylheptane;114.141;3.3883676528930664;4.219874382019043;6.0;14.962297677993774;247.3761111497879
1;2,2,3,4-tetramethylpentane;128.157;3.410323143005371;4.207606911659241;6.0;15.50558865070343;259.78195667266846
1;3-methyl-3-ethylpentane;114.141;3.168642997741699;4.023383021354675;6.0;15.804586410522461;246.34302854537964
1;ethane;30.047;1.9658409804105759;3.1560140401124954;6.0;19.000862911343575;192.79903545975685
1;2,3-dimethylpentane;100.125;3.084336519241333;4.030334234237671;6.0;14.843299388885498;234.10163521766663
1;3-methylpentane;86.11;2.8901575207710266;3.8280147910118103;6.0;15.845361351966858;225.39956271648407
1;2,2-dimethylhexane;114.141;3.2525874376296997;4.117881536483765;6.0;15.20154744386673;245.2688068151474
1;2,3-dimethylhexane;114.141;3.3843923807144165;4.229261517524719;6.0;14.848185777664185;249.92274343967438
1;tridecane;184.219;3.7297091484069824;4.429299712181091;6.0;15.237187147140503;268.05354356765747
1;hexadecane;226.266;3.914427161216736;4.584915518760681;6.0;14.761297702789307;275.5791127681732
1;2,2-dimethylbutane;86.11;2.797171711921692;3.8068549036979675;6.0;15.22485613822937;215.79793244600296
1;octadecane;254.297;3.984456181526184;4.644914269447327;6.0;14.55800175666809;277.8117835521698
1;hexane;86.11;2.998558282852173;3.943754017353058;6.0;15.152933597564697;224.5154932141304
1;octane;114.141;3.2274980545043945;4.0979520082473755;6.0;15.115368962287903;236.04624271392822
1;2,2,3-trimethylpentane;114.141;3.3883813619613647;4.202058434486389;6.0;15.369587242603302;257.7844560146332
1;3-ethylhexane;114.141;3.298880457878113;4.129693150520325;6.0;15.438739955425262;246.6820865869522
1;3-methylundecane;170.203;3.906882643699646;4.5627201795578;6.0;15.032736659049988;277.70273089408875
1;2-methyl-3-ethyl-pentane;114.141;3.41270112991333;4.245620489120483;6.0;14.86898422241211;250.71262121200562
1;2,3-dimethyldodecane;198.235;4.19878625869751;4.80002760887146;6.0;14.40832793712616;290.3204143047333
1;2,3-dimethylundecane;184.219;4.085289239883423;4.6789854764938354;6.0;15.106118023395538;289.72729444503784
1;2,3-dimethylbutane;86.11;2.788702666759491;3.7393669486045837;6.0;16.211117804050446;225.00576972961426
1;eicosane;282.329;4.009089946746826;4.667700886726379;6.0;14.46195662021637;278.48072052001953
1;2,5-dimethylhexane;114.141;3.2438714504241943;4.1359803676605225;6.0;14.803845882415771;239.8978352546692
1;2-methyldodecane;184.219;3.9263447523117065;4.589627265930176;6.0;14.808947443962097;276.4713764190674
1;2,3-dimethylheptane;128.157;3.5282126665115356;4.2871925830841064;6.0;15.39770096540451;260.44626235961914
1;3,4-dimethylhexane;114.141;3.3165661096572876;4.1690884828567505;6.0;15.090380311012268;248.7952470779419
1;3-methylhexane;100.125;3.2928779125213623;4.166115880012512;6.0;14.852917790412903;243.49651336669922
1;decane;142.172;3.470018744468689;4.281501531600952;6.0;14.803094267845154;248.04978668689728
1;2,3,3,4-tetramethylpentane;128.157;3.4200620651245117;4.206413984298706;6.0;15.673087537288666;264.3970727920532
1;3,3-diethylpentane;128.157;3.2902079820632935;4.129658341407776;6.0;15.40365219116211;248.98824095726013
1;2,7-dimethyloctane;142.172;3.6032103300094604;4.350602746009827;6.0;15.130648016929626;259.32440161705017
1;2-methylundecane;170.203;3.876860022544861;4.552857279777527;6.0;14.858725666999817;273.731791973114
1;dodecane;170.203;3.7126126289367676;4.448973536491394;6.0;14.735185503959656;261.82318925857544
1;2,2,3,3-tetramethylpentane;128.157;3.337103247642517;4.160250902175903;6.0;15.498817563056946;257.3940873146057
1;2,6-dimethyloctane;142.172;3.5884891748428345;4.334763288497925;6.0;15.239353477954865;260.31559705734253
1;2-methylpropane;58.078;2.545653522014618;3.538287401199341;6.0;16.688277423381805;209.4673067331314
1;2,4-dimethylhexane;114.141;3.204109311103821;4.117211937904358;6.0;14.672184586524963;236.00729405879974
1;3-methyldodecane;184.219;4.046192646026611;4.661914110183716;6.0;14.954975843429565;285.705691576004
1;3-methyldecane;156.188;3.779492497444153;4.505734324455261;6.0;14.741233587265015;266.1055386066437
1;2,2-dimethylpentane;100.125;3.1232293844223022;4.04157555103302;6.0;15.020453929901123;235.34595370292664
1;3-ethylpentane;100.125;3.0189459323883057;3.9478747844696045;6.0;15.362416505813599;230.62816262245178
1;2-methylbutane;72.094;2.6483174562454224;3.624331772327423;6.0;16.46050214767456;215.37675559520721
1;nonadecane;268.313;3.9274929761886597;4.593070983886719;6.0;14.766604900360107;276.1333703994751
1;3-methyltridecane;198.235;4.107743501663208;4.697619795799255;6.0;15.052536427974701;290.6682252883911
1;2,4,4-trimethylhexane;128.157;3.417764902114868;4.224109411239624;6.0;15.280914604663849;255.88492155075073
1;3-methylheptane;114.141;3.4067753553390503;4.234805464744568;6.0;14.90548312664032;247.10006713867188
1;2-methyloctane;128.157;3.4123833179473877;4.232362508773804;6.0;14.998928904533386;248.1600433588028
1;2-methylhexane;100.125;3.1974921226501465;4.109201908111572;6.0;14.75698709487915;237.85618543624878
1;squalane;422.485;4.065013885498047;4.684760332107544;6.0;14.849639534950256;288.94909024238586
1;2,3-dimethyldecane;170.203;3.8650578260421753;4.52997350692749;6.0;15.095000267028809;275.26633739471436
1;heptane;100.125;3.0423308610916138;3.9498499035835266;6.0;15.551912188529968;232.40184783935547
1;tetradecane;198.235;3.812155604362488;4.49026620388031;6.0;15.162265002727509;272.8619575500488
1;2-methylpentane;86.11;3.0175610780715942;3.9822092056274414;6.0;14.850414991378784;227.99721956253052
1;heptacosane;380.438;3.8942865133285522;4.563094854354858;6.0;14.887274503707886;275.29488801956177
1;methane;16.031;1.7700511813163757;2.9469974413514137;6.0;20.591944567859173;190.71734175086021
1;2,2,5-trimethylhexane;128.157;3.3391993045806885;4.174887776374817;6.0;15.236817300319672;251.39793157577515
1;2,2,3-trimethylbutane;100.125;3.132488965988159;3.991987705230713;6.0;15.963885188102722;248.10501337051392
1;2,3-dimethylnonane;156.188;3.723812699317932;4.434127330780029;6.0;15.124424993991852;267.96064376831055
1;3,3-dimethylpentane;100.125;3.1454966068267822;4.003832578659058;6.0;15.84080696105957;243.61200332641602
1;2,2,4-trimethylpentane;114.141;3.252653956413269;4.11026406288147;6.0;15.27232974767685;243.452388048172
1;pentadecane;212.25;3.933939576148987;4.583467602729797;6.0;14.988968968391418;278.721559047699
1;2,2,4,4,6,8,8-heptamethylnonane;226.266;4.0456202030181885;4.689794659614563;6.0;14.530248641967773;282.8159987926483
1;2,3,3-trimethylpentane;114.141;3.343232750892639;4.149699926376343;6.0;15.657584369182587;254.85568046569824
1;octacosane;394.454;3.872268795967102;4.5498127937316895;6.0;14.85750675201416;273.42068552970886
1;2-methyldecane;156.188;3.689868927001953;4.432242155075073;6.0;14.755385518074036;260.53794026374817
1;propane;44.063;2.4023321866989136;3.4178780019283295;6.0;17.310124933719635;202.74737030267715
1;tetracosane;338.391;3.9865483045578003;4.658077716827393;6.0;14.377779364585876;276.55176520347595
1;2-methyltridecane;198.235;3.9467685222625732;4.612553000450134;6.0;14.665185809135437;276.4007091522217
1;2,2-dimethylpropane;72.094;2.688117504119873;3.6898452043533325;6.0;15.850730538368225;212.16721460223198
1;3,3-dimethylhexane;114.141;3.3220033645629883;4.159805655479431;6.0;15.335438549518585;253.63447070121765
1;2,2,4,4-tetramethylpentane;128.157;3.38822865486145;4.200679183006287;6.0;15.330139696598053;254.6447992324829
1;2,2,5,5-tetramethylhexane;142.172;3.513058066368103;4.293118953704834;6.0;15.149036049842834;258.0322861671448
1;n-butane;58.078;2.5611801743507385;3.5424126982688904;6.0;16.781967282295227;210.65260022878647
2;2,4-dimethylpentane;100.125;3.0910123586654663;4.03219473361969;6.0;14.809808135032654;230.32878935337067
2;n-undecane;156.188;3.5187846422195435;4.280174970626831;6.0;15.331971347332;255.30571341514587
2;pentane;72.094;2.768528401851654;3.735448122024536;6.0;15.992659032344818;218.35238635540009
2;nonane;128.157;3.3184361457824707;4.178615689277649;6.0;14.802016019821167;238.13302516937256
2;4-methylheptane;114.141;3.3464709520339966;4.168512463569641;6.0;15.270617604255676;244.77589428424835
2;heptadecane;240.282;3.9330084323883057;4.5877169370651245;6.0;14.913196563720703;277.88981795310974
2;2,3,4-trimethyl pentane;114.141;3.0882595777511597;3.977310836315155;6.0;15.676614046096802;239.89169895648956
2;2-methylheptane;114.141;3.388317823410034;4.218955397605896;6.0;14.977801442146301;247.49993979930878
2;2,2,3,4-tetramethylpentane;128.157;3.4096639156341553;4.206516623497009;6.0;15.517330765724182;259.82863306999207
2;3-methyl-3-ethylpentane;114.141;3.167926788330078;4.022439122200012;6.0;15.813950300216675;246.40528857707977
2;ethane;30.047;1.9657456651329994;3.1561525613069534;6.0;19.0006934851408;192.78916269540787
2;2,3-dimethylpentane;100.125;3.0833559036254883;4.0292357206344604;6.0;14.852409362792969;234.1581165790558
2;3-methylpentane;86.11;2.8896074891090393;3.827214479446411;6.0;15.853531062602997;225.4441112279892
2;2,2-dimethylhexane;114.141;3.2522231340408325;4.116784572601318;6.0;15.216898024082184;245.39681375026703
2;2,3-dimethylhexane;114.141;3.383852243423462;4.228143930435181;6.0;14.862232208251953;250.03398060798645
2;tridecane;184.219;3.7308433055877686;4.429062604904175;6.0;15.253771543502808;268.20282340049744
2;hexadecane;226.266;3.916091799736023;4.5852519273757935;6.0;14.775798916816711;275.7975935935974
2;2,2-dimethylbutane;86.11;2.796290695667267;3.805616855621338;6.0;15.236413776874542;215.860253572464
2;octadecane;254.297;3.9863176345825195;4.645302057266235;6.0;14.573847651481628;278.05458903312683
2;hexane;86.11;2.9985786080360413;3.943570613861084;6.0;15.157504677772522;224.55900609493256
2;octane;114.141;3.2279064655303955;4.0977994203567505;6.0;15.123068392276764;236.10413670539856
2;2,2,3-trimethylpentane;114.141;3.387649178504944;4.200665235519409;6.0;15.38518488407135;257.8574597835541
