epoch;name;Mw;m;σ;λ_a;λ_r;ϵ
1;2,2-dimethylpentane;100.125;2.0920828208327293;3.3549788892269135;6.0;17.77681514620781;187.42298036813736
1;decane;142.172;2.169924721121788;3.4823332130908966;6.0;15.797633230686188;191.64259508252144
1;2-methyloctane;128.157;1.9499586820602417;3.4210493564605713;6.0;18.2924222946167;180.52317053079605
1;squalane;422.485;2.019010664895177;3.382523626089096;6.0;16.865617036819458;226.52780413627625
1;methane;16.031;1.9628244563937187;3.027733813971281;6.0;20.2098610624671;197.57059775292873
1;3,3-dimethylhexane;114.141;2.013545068912208;3.3164022564888;6.0;18.57436493039131;184.31062549352646
1;tridecane;184.219;2.1313617676496506;3.4441801607608795;6.0;15.629347264766693;199.13212601095438
1;2,2,4-trimethylpentane;114.141;2.029641518369317;3.224973127245903;6.0;18.878183960914612;188.60904946923256
1;2,3-dimethylhexane;114.141;2.0454791970551014;3.376908928155899;6.0;15.867906510829926;200.1607361715287
1;3,3-diethylpentane;128.157;2.070848047733307;3.398209124803543;6.0;17.721631824970245;187.74670138955116
1;hexane;86.11;2.0894242227077484;3.379877060651779;6.0;17.500921487808228;189.92789164185524
1;nonane;128.157;2.157055124640465;3.5686103105545044;6.0;15.752754509449005;189.1777440905571
1;3-methylhexane;100.125;2.0603085197508335;3.4082253873348236;6.0;15.847114026546478;202.0743180066347
1;2-methylbutane;72.094;2.011764951981604;3.2238472551107407;6.0;18.190976679325104;194.66838650405407
1;3-methyldodecane;184.219;1.8583381921052933;3.330329328775406;6.0;15.016250908374786;206.88256099820137
1;3,3-dimethylpentane;100.125;2.042710978537798;3.2708656787872314;6.0;18.464593589305878;188.29684853553772
1;3-methyltridecane;198.235;1.913711465895176;3.3824301958084106;6.0;14.87011969089508;206.63604512810707
1;heptacosane;380.438;2.2746683061122894;3.7882020473480225;6.0;12.507433891296387;191.90342873334885
1;2-methylundecane;170.203;1.8999709263443947;3.340701788663864;6.0;16.938289403915405;185.86266785860062
1;octane;114.141;2.144319713115692;3.5215370059013367;6.0;16.151373088359833;189.09804075956345
1;4-methylheptane;114.141;1.96823213621974;3.5114211440086365;6.0;16.393815577030182;189.65053781867027
1;pentane;72.094;2.074403055012226;3.3252435624599457;6.0;17.64655813574791;192.63556376099586
1;2,2,3-trimethylbutane;100.125;1.9775423500686884;3.2530539631843567;6.0;19.080025255680084;187.7363882958889
1;hexadecane;226.266;2.1687884479761124;3.4771620333194733;6.0;15.53176075220108;195.7583736628294
1;3-methyldecane;156.188;1.9939008606597781;3.566762149333954;6.0;17.39924281835556;180.26650249958038
1;2-methyldecane;156.188;1.9316958412528038;3.299855649471283;6.0;18.577578365802765;184.90746766328812
1;n-butane;58.078;2.0628854483366013;3.1981038600206375;6.0;18.329446762800217;196.285467967391
1;3-methyl-3-ethylpentane;114.141;1.9306824281811714;3.281586080789566;6.0;19.6788402274251;181.49050325155258
1;3-ethylhexane;114.141;1.952415470033884;3.2429052740335464;6.0;17.083390653133392;201.8173836171627
1;2,2,3,3-tetramethylpentane;128.157;2.148834675550461;3.5440863370895386;6.0;16.746599674224854;179.0456935763359
1;2,2-dimethylpropane;72.094;1.9217083677649498;3.2217493057250977;6.0;19.674598462879658;186.53923720121384
1;2,2,4,4,6,8,8-heptamethylnonane;226.266;2.073295623064041;3.1780516505241394;6.0;19.107077717781067;209.45921689271927
1;2,3-dimethylbutane;86.11;1.8838494941592216;3.1418099850416183;6.0;19.703672640025616;188.9612875878811
1;2,3-dimethyldecane;170.203;1.8978895917534828;3.359717905521393;6.0;16.955966651439667;188.3777916431427
1;2,2-dimethylhexane;114.141;1.9704857114702463;3.3195157647132874;6.0;19.06063437461853;181.73028379678726
1;2-methylpentane;86.11;2.0500321090221405;3.3109988272190094;6.0;17.414146661758423;197.09969237446785
1;heptadecane;240.282;2.2322662323713303;3.603052794933319;6.0;14.439526200294495;193.84827315807343
1;2-methylpropane;58.078;1.931213803589344;3.1704237312078476;6.0;19.862505458295345;188.86888027191162
1;2,3-dimethylheptane;128.157;1.9485550858080387;3.368798077106476;6.0;15.252388715744019;202.7046786621213
1;3-methylpentane;86.11;1.9969944681506604;3.308253586292267;6.0;17.805213779211044;194.91527378559113
1;2,3-dimethyldodecane;198.235;1.7473376393318176;3.2108915895223618;6.0;18.483957648277283;183.58669877052307
1;nonadecane;268.313;2.2619069814682007;3.72246652841568;6.0;13.317124843597412;192.69316270947456
1;3,4-dimethylhexane;114.141;1.9611105509102345;3.2731102406978607;6.0;17.667566388845444;193.11501160264015
1;2,2,3-trimethylpentane;114.141;2.004150743596256;3.381460726261139;6.0;18.12469869852066;182.0680320262909
1;2,3,3,4-tetramethylpentane;128.157;2.1028767600655556;3.3349838852882385;6.0;17.57486268877983;188.344457000494
1;2,3-dimethylnonane;156.188;1.9260887876152992;3.346480071544647;6.0;16.62885755300522;191.1662593483925
1;pentadecane;212.25;2.1933842599391937;3.49557426571846;6.0;15.451836287975311;194.6236975491047
1;2,3,4-trimethyl pentane;114.141;1.7874405682086945;3.0858237743377686;6.0;20.069489288143814;186.6708055138588
1;heptane;100.125;2.0854862555861473;3.3225641548633575;6.0;17.264665365219116;195.08331567049026
1;2-methylhexane;100.125;2.0738585218787193;3.3647015392780304;6.0;16.76959365606308;193.8239298760891
1;2,3,3-trimethylpentane;114.141;2.091938480734825;3.309349000453949;6.0;17.467145025730133;190.67789763212204
1;2,2-dimethylbutane;86.11;1.921058066189289;3.2359814941883087;6.0;19.537367410957813;184.1313198208809
1;propane;44.063;1.9907432897016406;3.1719589680433273;6.0;19.35992941260338;191.89064726233482
1;2-methylheptane;114.141;2.0155654875561595;3.437046378850937;6.0;16.099085211753845;193.8038967549801
1;tetracosane;338.391;2.322348415851593;3.8812472820281982;6.0;12.224912643432617;183.3491012454033
