epoch;name;Mw;m;σ;λ_a;λ_r;ϵ
1;2,5-dimethylhexane;114.141;1.4005953669548035;3.0247925128787756;6.0;16.906608045101166;241.89839363098145
1;2-methylheptane;114.141;1.507175773382187;3.1004297360777855;6.0;16.83189958333969;230.65171241760254
1;3-methyldecane;156.188;1.09096097946167;2.8878742456436157;6.0;16.47736966609955;270.6428647041321
1;hexadecane;226.266;0.9900054066482802;3.0216109957545996;6.0;13.915151953697205;286.85874938964844
1;3,3-dimethylhexane;114.141;1.2610183954238892;2.8553438633680344;6.0;17.553758770227432;259.9665582180023
1;3-methyltridecane;198.235;0.9914537586647324;2.780372202396393;6.0;15.9696364402771;295.747834444046
1;2-methylbutane;72.094;1.5883366167545319;2.959797903895378;6.0;18.321860134601593;231.49153590202332
1;nonane;128.157;1.2362619638442993;2.9707755353301764;6.0;16.533263325691223;256.26928210258484
1;heptacosane;380.438;0.9712703477039214;3.1536060720682144;6.0;9.99155732943861;325.98801851272583
1;2,2-dimethylpropane;72.094;1.536559522151947;2.913861557841301;6.0;17.44711309671402;224.58507120609283
1;2,4,4-trimethylhexane;128.157;1.1146539449691772;2.8082809895277023;6.0;17.213062047958374;272.716361284256
1;octadecane;254.297;0.9862819139838248;3.0939125046133995;6.0;12.878421545028687;290.44864773750305
1;heptadecane;240.282;0.9877296048443235;3.078445963561535;6.0;13.18835735321045;288.3710026741028
1;n-undecane;156.188;1.1549848318099976;2.9858279740437865;6.0;16.022678017616272;261.3953948020935
1;nonadecane;268.313;0.9864683334136257;3.1529134064912796;6.0;12.442805767059326;287.28135228157043
1;2,2,4,4,6,8,8-heptamethylnonane;226.266;0.9863458179296181;2.7356093525886536;6.0;14.200770854949951;288.0071818828583
1;3-methyldodecane;184.219;0.99396492376722;2.7746332585811615;6.0;16.298892498016357;291.7940139770508
1;3,4-dimethylhexane;114.141;1.3496153354644775;2.972257798537612;6.0;17.069970667362213;248.0538845062256
1;3-methylheptane;114.141;1.4139243960380554;2.9980068714357913;6.0;17.180095613002777;242.21136569976807
1;n-butane;58.078;1.7005240619182587;3.003945550415665;6.0;18.51999595761299;221.33584171533585
1;2,2,5,5-tetramethylhexane;142.172;0.9924769267707516;2.7727425396442413;6.0;14.432331323623657;272.01290130615234
1;tridecane;184.219;1.0368663668632507;3.0131312822923064;6.0;15.238299369812012;268.58757734298706
1;2,2,3-trimethylpentane;114.141;1.327782690525055;2.854477182030678;6.0;17.883450835943222;255.21028637886047
1;decane;142.172;1.2028756737709045;2.983298173174262;6.0;16.274060308933258;258.0741822719574
1;3-ethylpentane;100.125;1.410158097743988;2.9715577494353056;6.0;17.3682701587677;243.7367558479309
1;2,3-dimethyldodecane;198.235;0.9961281090663386;2.886702962219715;6.0;15.656691491603851;283.02608728408813
1;3-methylundecane;170.203;1.0201491713523865;2.856161803007126;6.0;16.382325887680054;277.23554968833923
1;2-methyldecane;156.188;1.0902115106582642;2.907623179256916;6.0;16.319637298583984;269.7598099708557
1;3-methylpentane;86.11;1.4854483604431152;2.968781052157283;6.0;17.754105776548386;238.4584665298462
1;octane;114.141;1.4110538363456726;3.085025765001774;6.0;16.48717373609543;238.28938603401184
1;2-methyldodecane;184.219;0.9959955564574284;2.7913839668035507;6.0;16.38657808303833;287.75486946105957
1;2,6-dimethyloctane;142.172;1.3227075934410095;3.120000772178173;6.0;15.786934494972229;242.97831058502197
1;2,2,3,4-tetramethylpentane;128.157;0.9998978527148927;2.805150479078293;6.0;15.131626427173615;261.1646056175232
1;3,3-diethylpentane;128.157;1.1805853247642517;2.822765976190567;6.0;17.405426800251007;267.1156644821167
1;2,3,4-trimethyl pentane;114.141;1.2241610288619995;2.8320169299840927;6.0;17.557512819767;263.7216091156006
1;2-methylhexane;100.125;1.3738039135932922;2.9547992646694183;6.0;17.323202192783356;247.14404344558716
1;2,2,3-trimethylbutane;100.125;1.4979023337364197;2.9074507653713226;6.0;18.292924761772156;240.47313332557678
1;3-methyl-3-ethylpentane;114.141;1.3070933818817139;2.8664036244153976;6.0;17.6903136074543;256.13112449645996
1;pentadecane;212.25;0.9918978518090797;2.9734470155090094;6.0;14.514551162719727;285.82252860069275
1;hexane;86.11;1.6453734636306763;3.157431811094284;6.0;17.055535316467285;218.01721304655075
1;2-methyloctane;128.157;1.2289460897445679;2.944518528878689;6.0;16.702769696712494;258.0406129360199
1;octacosane;394.454;0.9666657563967136;3.0518765673041344;6.0;9.972937210617493;348.34388494491577
1;2,2,4,4-tetramethylpentane;128.157;0.9943646338603465;2.792046681046486;6.0;13.804951906204224;259.01980996131897
1;2-methyl-3-ethyl-pentane;114.141;1.3622187972068787;2.998192197177559;6.0;16.928556859493256;245.91791033744812
1;2-methylpentane;86.11;1.460469901561737;2.9457269087433815;6.0;17.813188135623932;241.34700894355774
1;2,3,3,4-tetramethylpentane;128.157;0.9996573974449416;2.7931440621614456;6.0;15.964115560054779;272.0129072666168
1;2,3-dimethyldecane;170.203;1.061341404914856;2.9252300783991814;6.0;16.042603850364685;270.9990084171295
1;ethane;30.047;1.9007360711693764;2.979142401367426;6.0;19.66418646275997;207.89482966065407
1;2,3-dimethylpentane;100.125;1.3974907398223877;2.9475678727030754;6.0;17.49420076608658;245.78507840633392
1;2,3-dimethylundecane;184.219;0.9951474194653659;2.857734113931656;6.0;15.778803825378418;285.94452142715454
1;pentane;72.094;1.6310957968235016;3.04532703012228;6.0;17.861267775297165;224.3614822626114
1;tetradecane;198.235;1.0372220277786255;3.024697145447135;6.0;15.14976680278778;268.01332235336304
