epoch;name;Mw;m;σ;λ_a;λ_r;ϵ
1;2,5-dimethylhexane;114.141;5.995337009429932;4.831354022026062;6.0;29.697688817977905;99.12398193112686
1;2-methylheptane;114.141;6.061617851257324;4.8604676723480225;6.0;28.98011803627014;99.1737378319965
1;3-methyldecane;156.188;7.254269123077393;5.219658136367798;6.0;31.744320392608643;98.36302666443983
1;hexadecane;226.266;10.757107734680176;6.290144443511963;6.0;39.84417676925659;96.7373632856254
1;3-methyltridecane;198.235;9.181296348571777;5.785843133926392;6.0;36.16014242172241;97.4371876981835
1;3,3-dimethylhexane;114.141;5.775554895401001;4.593792796134949;6.0;30.97192406654358;106.34269714355469
1;nonane;128.157;6.669949531555176;5.014167547225952;6.0;30.308362245559692;98.9499558568532
1;2-methylbutane;72.094;4.082334756851196;4.182560682296753;6.0;24.306358695030212;132.39848613739014
1;heptacosane;380.438;17.006317138671875;8.548773765563965;6.0;52.58197069168091;95.31537475885892
1;2,2-dimethylpropane;72.094;3.969691038131714;4.007949948310852;6.0;24.81719046831131;155.36271035671234
1;2,4,4-trimethylhexane;128.157;6.1543684005737305;4.755128741264343;6.0;32.05394148826599;99.53929329460752
1;octadecane;254.297;12.13567066192627;6.716633558273315;6.0;43.8578724861145;96.27835117931428
1;heptadecane;240.282;11.408296585083008;6.520395994186401;6.0;41.792845726013184;96.4261422159553
1;n-undecane;156.188;7.726558685302734;5.394284963607788;6.0;32.239742279052734;97.99952686493307
1;nonadecane;268.313;12.693381309509277;6.918553352355957;6.0;44.747252464294434;96.1096161316592
1;2,2,4,4,6,8,8-heptamethylnonane;226.266;9.468322277069092;5.876501798629761;6.0;38.0909264087677;97.16748426392842
1;3-methyldodecane;184.219;8.502684593200684;5.589407682418823;6.0;34.60777521133423;97.7155284403027
1;3,4-dimethylhexane;114.141;5.848095893859863;4.752823114395142;6.0;29.428062438964844;99.48007202546216
1;3-methylheptane;114.141;6.014017105102539;4.814974546432495;6.0;29.464975595474243;99.32468620434801
1;n-butane;58.078;3.477607846260071;3.8951823711395264;6.0;22.359593957662582;164.14650976657867
1;2,2,5,5-tetramethylhexane;142.172;6.534494876861572;4.90877377986908;6.0;32.252875566482544;99.08405657500651
1;tridecane;184.219;8.991689205169678;5.812811374664307;6.0;35.14839053153992;97.2371968440923
1;2,2,3-trimethylpentane;114.141;5.460755109786987;4.606769680976868;6.0;29.00595247745514;99.94860660645679
1;decane;142.172;7.186650276184082;5.1577677726745605;6.0;31.943116188049316;98.60023340019094
1;3-ethylpentane;100.125;5.280977725982666;4.538836479187012;6.0;28.187400102615356;106.46084547042847
1;2,3-dimethyldodecane;198.235;8.878462314605713;5.78207540512085;6.0;34.52778339385986;97.30777893282755
1;3-methylundecane;170.203;7.81038236618042;5.4056761264801025;6.0;32.05766677856445;98.07899388770878
1;2-methyldecane;156.188;7.572181701660156;5.332028865814209;6.0;32.205907106399536;98.12356430660053
1;3-methylpentane;86.11;4.655453681945801;4.413721919059753;6.0;25.24431824684143;113.62758874893188
1;octane;114.141;6.102726936340332;4.812644362449646;6.0;29.11958932876587;99.59063508293829
1;2-methyldodecane;184.219;8.85292100906372;5.695920705795288;6.0;35.272148847579956;97.56131239045646
1;2,6-dimethyloctane;142.172;7.053597450256348;5.246870279312134;6.0;31.17846131324768;98.00838982707532
1;2,2,3,4-tetramethylpentane;128.157;5.854403972625732;4.658719420433044;6.0;30.278490781784058;101.76882743835449
1;3,3-diethylpentane;128.157;6.037246227264404;4.690761566162109;6.0;30.70464015007019;102.45007276535034
1;2,3,4-trimethyl pentane;114.141;5.633985996246338;4.636499285697937;6.0;29.692534804344177;99.92190656238797
1;2-methylhexane;100.125;5.464763402938843;4.659002661705017;6.0;28.138859272003174;99.71057350657313
1;2,2,3-trimethylbutane;100.125;4.852389812469482;4.2983033657073975;6.0;28.347910046577454;128.31454277038574
1;3-methyl-3-ethylpentane;114.141;5.569610118865967;4.5096659660339355;6.0;30.532608032226562;113.74084949493408
1;pentadecane;212.25;10.144100189208984;6.136592149734497;6.0;38.362687826156616;96.8443788106309
1;hexane;86.11;4.795827150344849;4.367548584938049;6.0;25.85557758808136;125.15419721603394
1;2-methyloctane;128.157;6.663647174835205;5.096774578094482;6.0;30.044246912002563;98.45336821996729
1;octacosane;394.454;17.6454496383667;8.709948539733887;6.0;55.13901710510254;95.28236195635205
1;2,2,4,4-tetramethylpentane;128.157;5.820437669754028;4.628970265388489;6.0;29.975167512893677;106.80651664733887
1;2-methyl-3-ethyl-pentane;114.141;5.8221399784088135;4.756352782249451;6.0;29.873950481414795;99.31212061129501
1;2-methylpentane;86.11;4.815253734588623;4.415649056434631;6.0;26.33879065513611;115.44933319091797
1;2,3,3,4-tetramethylpentane;128.157;5.621561765670776;4.625580310821533;6.0;28.885828256607056;103.46217155456543
1;2,3-dimethyldecane;170.203;7.650062561035156;5.364611864089966;6.0;32.21661448478699;98.05500164714421
1;ethane;30.047;2.4324094355106354;3.501689314842224;6.0;19.27632823586464;199.7857540845871
1;2,3-dimethylpentane;100.125;5.26461124420166;4.597896099090576;6.0;27.877177000045776;99.84636317482283
1;2,3-dimethylundecane;184.219;8.219554901123047;5.610925674438477;6.0;33.02791237831116;97.476635465316
1;pentane;72.094;4.142105579376221;4.15403950214386;6.0;24.009821116924286;141.3977861404419
1;tetradecane;198.235;9.5772123336792;6.004836320877075;6.0;36.76576852798462;96.93479659390451
1;2-methylundecane;170.203;8.124271392822266;5.446179628372192;6.0;34.024213552474976;98.01905275883514
